dataset,analyzer,ngram_range,dim_reduction_name,cv,model_name,features,accuracy,roc_auc,tfidf
us_accidents_counts,char,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,all,0.57,0.55634142808864,True
us_accidents_counts,char,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,all,0.626,0.6088252977786445,True
us_accidents_counts,char,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,all,0.622,0.5979720918101199,True
us_accidents_counts,char,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,all,0.636,0.6242905056759546,False
us_accidents_counts,char,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,all,0.62,0.5980367977112415,False
us_accidents_counts,char,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,all,0.568,0.5632896190613441,False
us_accidents_counts,char,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,all,0.61,0.5924883540372671,False
us_accidents_counts,char,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,all,0.556,0.5414956790421475,False
us_accidents_counts,char,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,all,0.632,0.6181933408082679,False
us_accidents_counts,char,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,all,0.582,0.5605438184663536,False
us_accidents_counts,char,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.648,0.6189331108602836,True
us_accidents_counts,char,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.64,0.6254842391216987,True
us_accidents_counts,char,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.644,0.6240630716679347,True
us_accidents_counts,char,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.604,0.5704586824972532,True
us_accidents_counts,char,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.626,0.623953849354307,True
us_accidents_counts,char,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.622,0.6046826625386997,True
us_accidents_counts,char,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.692,0.6596672803569354,True
us_accidents_counts,char,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.614,0.5826585529436783,False
us_accidents_counts,char,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.652,0.6402726205976434,False
us_accidents_counts,char,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.66,0.6441857829725922,False
us_accidents_counts,char,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.624,0.5947949294019252,False
us_accidents_counts,char,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.588,0.5861644076747051,False
us_accidents_counts,char,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.668,0.6529927760577915,False
us_accidents_counts,char,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.698,0.6670564429185118,False
us_accidents_counts,char,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,all,0.686,0.6581761159589854,True
us_accidents_counts,char,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,all,0.658,0.6472987978564186,True
us_accidents_counts,char,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,all,0.682,0.6727053140096618,True
us_accidents_counts,char,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,all,0.642,0.629543006863738,True
us_accidents_counts,char,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,all,0.684,0.6649722361626006,True
us_accidents_counts,char,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,all,0.634,0.6259951206985106,True
us_accidents_counts,char,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,all,0.65,0.6320846273291926,True
