encoding,dim_reduction,model,n_train,n_test,dataset,features,accuracies,roc_auc
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,text_only,0.69,0.7471797100049888
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,text_only,0.644,0.7023305084745763
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,text_only,0.648,0.7300566134843026
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,text_only,0.668,0.7198164311777661
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,text_only,0.662,0.7056309130286105
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,text_only,0.638,0.7197728255819542
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,text_only,0.652,0.7072368421052633
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,all,0.696,0.7679967948717947
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,all,0.666,0.7216719207565889
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,all,0.656,0.7080173698878736
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,all,0.68,0.7330023777392198
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,all,0.728,0.7733986128110975
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,all,0.668,0.73890608875129
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,all,0.66,0.7268411413148257
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,text_only,0.694,0.7583012820512821
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,text_only,0.658,0.7109343745499352
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,text_only,0.658,0.7044283492125218
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,text_only,0.66,0.7274677077308656
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,text_only,0.708,0.7759281925744592
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,text_only,0.662,0.7332946336429308
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,text_only,0.638,0.7184065934065935
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,500,500,ramen_ratings,all,0.618,0.6630947968868336
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,500,500,ramen_ratings,all,0.618,0.6777981385928533
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,500,500,ramen_ratings,all,0.606,0.6760179828872525
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,500,500,ramen_ratings,all,0.584,0.6211019392033542
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,500,500,ramen_ratings,all,0.622,0.6391003632382942
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,500,500,ramen_ratings,all,0.638,0.6850542650571506
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,500,500,ramen_ratings,all,0.652,0.7132735685367264
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,500,500,ramen_ratings,text_only,0.642,0.6641421872734011
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,500,500,ramen_ratings,text_only,0.604,0.679084084808153
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,500,500,ramen_ratings,text_only,0.628,0.6580189819365443
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,500,500,ramen_ratings,text_only,0.57,0.6170728511530398
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,500,500,ramen_ratings,text_only,0.606,0.6398799157419848
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,500,500,ramen_ratings,text_only,0.62,0.6772792125555075
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,500,500,ramen_ratings,text_only,0.646,0.6996336996336996
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,1000,500,ramen_ratings,all,0.618,0.6744080808080808
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,1000,500,ramen_ratings,all,0.666,0.7100285597715218
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,1000,500,ramen_ratings,all,0.634,0.6976044550415259
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,1000,500,ramen_ratings,all,0.614,0.6871292858176207
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,1000,500,ramen_ratings,all,0.674,0.7357774360945607
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,1000,500,ramen_ratings,all,0.684,0.7138800489596083
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,1000,500,ramen_ratings,all,0.674,0.7284525252525254
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,1000,500,ramen_ratings,text_only,0.626,0.6783515151515151
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,1000,500,ramen_ratings,text_only,0.652,0.7080212158302732
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,1000,500,ramen_ratings,text_only,0.644,0.7015570242114865
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,1000,500,ramen_ratings,text_only,0.61,0.6783527028982013
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,1000,500,ramen_ratings,text_only,0.654,0.7201614453200078
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,1000,500,ramen_ratings,text_only,0.664,0.6996654426764586
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,1000,500,ramen_ratings,text_only,0.666,0.7258262626262627
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,2000,500,ramen_ratings,all,0.682,0.7469865945702377
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,2000,500,ramen_ratings,all,0.66,0.7050751155624037
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,2000,500,ramen_ratings,all,0.658,0.730699948533196
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,2000,500,ramen_ratings,all,0.638,0.7152915079326807
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,2000,500,ramen_ratings,all,0.672,0.7121036947778085
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,2000,500,ramen_ratings,all,0.62,0.6860571300405325
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,2000,500,ramen_ratings,all,0.648,0.7144871106337272
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,2000,500,ramen_ratings,text_only,0.686,0.7483705885192874
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,2000,500,ramen_ratings,text_only,0.634,0.6782068567026195
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,2000,500,ramen_ratings,text_only,0.664,0.7262287699433865
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,2000,500,ramen_ratings,text_only,0.648,0.7062657729340471
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,2000,500,ramen_ratings,text_only,0.664,0.7088225236521144
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,2000,500,ramen_ratings,text_only,0.614,0.6881878915073936
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,2000,500,ramen_ratings,text_only,0.646,0.7084620032223417
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,3000,500,ramen_ratings,all,0.68,0.7534935897435898
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,3000,500,ramen_ratings,all,0.65,0.6874509929429837
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,3000,500,ramen_ratings,all,0.638,0.6815736599909261
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,3000,500,ramen_ratings,all,0.66,0.7194267720583509
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,3000,500,ramen_ratings,all,0.668,0.7510893512851896
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,3000,500,ramen_ratings,all,0.68,0.7387609649122808
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,3000,500,ramen_ratings,all,0.68,0.7391796799691537
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,3000,500,ramen_ratings,text_only,0.68,0.740224358974359
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,3000,500,ramen_ratings,text_only,0.628,0.6790337808644444
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,3000,500,ramen_ratings,text_only,0.63,0.6777739970186014
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,3000,500,ramen_ratings,text_only,0.654,0.7059314954051796
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,3000,500,ramen_ratings,text_only,0.654,0.7389636882904936
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,3000,500,ramen_ratings,text_only,0.66,0.7297794117647058
lm__all-mpnet-base-v2,PCA_30,LogisticRegression,3000,500,ramen_ratings,text_only,0.672,0.7285762483130904
lm__all-mpnet-base-v2,passthrough,LogisticRegression,500,500,ramen_ratings,all,0.636,0.6692502296202001
lm__all-mpnet-base-v2,passthrough,LogisticRegression,500,500,ramen_ratings,all,0.63,0.6933902364533604
lm__all-mpnet-base-v2,passthrough,LogisticRegression,500,500,ramen_ratings,all,0.624,0.662869205111265
lm__all-mpnet-base-v2,passthrough,LogisticRegression,500,500,ramen_ratings,all,0.58,0.6330581761006289
lm__all-mpnet-base-v2,passthrough,LogisticRegression,500,500,ramen_ratings,all,0.64,0.6662188386326318
lm__all-mpnet-base-v2,passthrough,LogisticRegression,500,500,ramen_ratings,all,0.64,0.7063114189070039
lm__all-mpnet-base-v2,passthrough,LogisticRegression,500,500,ramen_ratings,all,0.664,0.7130325814536341
lm__all-mpnet-base-v2,passthrough,LogisticRegression,500,500,ramen_ratings,text_only,0.652,0.6748255692163908
lm__all-mpnet-base-v2,passthrough,LogisticRegression,500,500,ramen_ratings,text_only,0.636,0.6907058237289225
lm__all-mpnet-base-v2,passthrough,LogisticRegression,500,500,ramen_ratings,text_only,0.6,0.6488986287242785
lm__all-mpnet-base-v2,passthrough,LogisticRegression,500,500,ramen_ratings,text_only,0.582,0.6276860587002097
lm__all-mpnet-base-v2,passthrough,LogisticRegression,500,500,ramen_ratings,text_only,0.62,0.6668988737954256
lm__all-mpnet-base-v2,passthrough,LogisticRegression,500,500,ramen_ratings,text_only,0.644,0.702351752993796
lm__all-mpnet-base-v2,passthrough,LogisticRegression,500,500,ramen_ratings,text_only,0.646,0.6974166184692501
lm__all-mpnet-base-v2,passthrough,LogisticRegression,1000,500,ramen_ratings,all,0.616,0.6891959595959595
lm__all-mpnet-base-v2,passthrough,LogisticRegression,1000,500,ramen_ratings,all,0.676,0.7226601387188902
lm__all-mpnet-base-v2,passthrough,LogisticRegression,1000,500,ramen_ratings,all,0.654,0.7224400313645165
lm__all-mpnet-base-v2,passthrough,LogisticRegression,1000,500,ramen_ratings,all,0.624,0.7013229171689894
lm__all-mpnet-base-v2,passthrough,LogisticRegression,1000,500,ramen_ratings,all,0.674,0.7467166378371453
lm__all-mpnet-base-v2,passthrough,LogisticRegression,1000,500,ramen_ratings,all,0.692,0.724031007751938
lm__all-mpnet-base-v2,passthrough,LogisticRegression,1000,500,ramen_ratings,all,0.66,0.7316040404040405
lm__all-mpnet-base-v2,passthrough,LogisticRegression,1000,500,ramen_ratings,text_only,0.626,0.6879353535353535
lm__all-mpnet-base-v2,passthrough,LogisticRegression,1000,500,ramen_ratings,text_only,0.664,0.7221868625050999
lm__all-mpnet-base-v2,passthrough,LogisticRegression,1000,500,ramen_ratings,text_only,0.654,0.726840665055768
lm__all-mpnet-base-v2,passthrough,LogisticRegression,1000,500,ramen_ratings,text_only,0.626,0.6920480300911414
lm__all-mpnet-base-v2,passthrough,LogisticRegression,1000,500,ramen_ratings,text_only,0.662,0.7349605996540459
lm__all-mpnet-base-v2,passthrough,LogisticRegression,1000,500,ramen_ratings,text_only,0.68,0.7121338229294165
lm__all-mpnet-base-v2,passthrough,LogisticRegression,1000,500,ramen_ratings,text_only,0.688,0.7256646464646465
lm__all-mpnet-base-v2,passthrough,LogisticRegression,2000,500,ramen_ratings,all,0.702,0.7608426270136307
lm__all-mpnet-base-v2,passthrough,LogisticRegression,2000,500,ramen_ratings,all,0.656,0.7157004365690807
lm__all-mpnet-base-v2,passthrough,LogisticRegression,2000,500,ramen_ratings,all,0.688,0.7372458826556869
lm__all-mpnet-base-v2,passthrough,LogisticRegression,2000,500,ramen_ratings,all,0.666,0.7259970101750494
lm__all-mpnet-base-v2,passthrough,LogisticRegression,2000,500,ramen_ratings,all,0.672,0.7326781846900392
lm__all-mpnet-base-v2,passthrough,LogisticRegression,2000,500,ramen_ratings,all,0.644,0.7196526698601386
lm__all-mpnet-base-v2,passthrough,LogisticRegression,2000,500,ramen_ratings,all,0.662,0.7293904403866811
lm__all-mpnet-base-v2,passthrough,LogisticRegression,2000,500,ramen_ratings,text_only,0.698,0.7615668098939475
lm__all-mpnet-base-v2,passthrough,LogisticRegression,2000,500,ramen_ratings,text_only,0.634,0.6947708012326657
lm__all-mpnet-base-v2,passthrough,LogisticRegression,2000,500,ramen_ratings,text_only,0.676,0.7302496139989706
lm__all-mpnet-base-v2,passthrough,LogisticRegression,2000,500,ramen_ratings,text_only,0.66,0.7202343636977384
lm__all-mpnet-base-v2,passthrough,LogisticRegression,2000,500,ramen_ratings,text_only,0.682,0.72956799270489
lm__all-mpnet-base-v2,passthrough,LogisticRegression,2000,500,ramen_ratings,text_only,0.644,0.7246351271247538
lm__all-mpnet-base-v2,passthrough,LogisticRegression,2000,500,ramen_ratings,text_only,0.668,0.7255135606874328
lm__all-mpnet-base-v2,passthrough,LogisticRegression,3000,500,ramen_ratings,all,0.704,0.7727564102564103
lm__all-mpnet-base-v2,passthrough,LogisticRegression,3000,500,ramen_ratings,all,0.644,0.7109743803107649
lm__all-mpnet-base-v2,passthrough,LogisticRegression,3000,500,ramen_ratings,all,0.658,0.7058137273964612
lm__all-mpnet-base-v2,passthrough,LogisticRegression,3000,500,ramen_ratings,all,0.676,0.7308495597969282
lm__all-mpnet-base-v2,passthrough,LogisticRegression,3000,500,ramen_ratings,all,0.69,0.7675397796817625
lm__all-mpnet-base-v2,passthrough,LogisticRegression,3000,500,ramen_ratings,all,0.67,0.7476618937048504
lm__all-mpnet-base-v2,passthrough,LogisticRegression,3000,500,ramen_ratings,all,0.686,0.7608685174474648
lm__all-mpnet-base-v2,passthrough,LogisticRegression,3000,500,ramen_ratings,text_only,0.692,0.7609294871794872
lm__all-mpnet-base-v2,passthrough,LogisticRegression,3000,500,ramen_ratings,text_only,0.652,0.7030852442751756
lm__all-mpnet-base-v2,passthrough,LogisticRegression,3000,500,ramen_ratings,text_only,0.656,0.7024029425108561
lm__all-mpnet-base-v2,passthrough,LogisticRegression,3000,500,ramen_ratings,text_only,0.668,0.717788059893323
lm__all-mpnet-base-v2,passthrough,LogisticRegression,3000,500,ramen_ratings,text_only,0.69,0.7571277029783762
lm__all-mpnet-base-v2,passthrough,LogisticRegression,3000,500,ramen_ratings,text_only,0.664,0.7434694272445821
lm__all-mpnet-base-v2,passthrough,LogisticRegression,3000,500,ramen_ratings,text_only,0.684,0.7475660304607672
openai__,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,all,0.582,0.6218920704490888
openai__,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,all,0.646,0.6792528652489109
openai__,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,all,0.608,0.6527498026071964
openai__,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,all,0.62,0.6439498165618449
openai__,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,all,0.618,0.6441094027300923
openai__,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,all,0.624,0.6888536206095
openai__,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,all,0.612,0.6675181543602597
openai__,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,text_only,0.584,0.6200389951497769
openai__,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,text_only,0.632,0.6887527929144363
openai__,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,text_only,0.58,0.6321887236339613
openai__,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,text_only,0.614,0.6475858228511531
openai__,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,text_only,0.606,0.6314043555422867
openai__,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,text_only,0.628,0.6795876817518716
openai__,PCA_30,GradientBoostingClassifier,500,500,ramen_ratings,text_only,0.606,0.6636623610307821
openai__,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,all,0.644,0.6979717171717172
openai__,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,all,0.666,0.7263647490820073
openai__,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,all,0.628,0.6969643628682531
openai__,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,all,0.594,0.6618925913423671
openai__,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,all,0.622,0.6982510090332502
openai__,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,all,0.648,0.6976580987352101
openai__,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,all,0.642,0.6996202020202019
openai__,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,text_only,0.628,0.6844929292929293
openai__,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,text_only,0.66,0.7177641778865769
openai__,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,text_only,0.618,0.6631674961194411
openai__,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,text_only,0.616,0.6802494735657681
openai__,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,text_only,0.626,0.6991959766801205
openai__,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,text_only,0.66,0.6964177886576908
openai__,PCA_30,GradientBoostingClassifier,1000,500,ramen_ratings,text_only,0.648,0.7043474747474748
openai__,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,all,0.694,0.7640129387341283
openai__,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,all,0.64,0.6947387005649718
openai__,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,all,0.676,0.7399318064848173
openai__,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,all,0.658,0.7094404526530678
openai__,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,all,0.666,0.7175506016837375
openai__,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,all,0.618,0.6913600025633221
openai__,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,all,0.666,0.7104759667024706
openai__,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,text_only,0.69,0.7556928820869341
openai__,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,text_only,0.658,0.694401643554186
openai__,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,text_only,0.67,0.7521712557900154
openai__,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,text_only,0.67,0.7147771294465609
openai__,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,text_only,0.658,0.7171027991727867
openai__,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,text_only,0.626,0.6997869238533139
openai__,PCA_30,GradientBoostingClassifier,2000,500,ramen_ratings,text_only,0.658,0.6971166756176155
openai__,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,all,0.702,0.7484214743589743
openai__,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,all,0.664,0.7223440175385255
openai__,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,all,0.656,0.7051331907447016
openai__,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,all,0.692,0.7453891138101665
openai__,PCA_30,GradientBoostingClassifier,3000,500,ramen_ratings,all,0.694,0.7629375764993881
